OrderID,Customer_Name,Category,Sub_Category,City,Order_Date, Order_Year,Order_Month, Order_Quarter,Region,Sales,Discount,Profit,State
OD207,Verma,"Eggs, Meat & Fish",Chicken,Bhopal,2020-01-09,2020,Jan,Q1,Central,1469,0.15,646.36,Madhya Pradesh
OD208,Haseena,"Eggs, Meat & Fish",Eggs,New Delhi,2020-01-09,2020,Jan,Q1,North,1899,0.25,360.81,Delhi
OD209,Esther,"Eggs, Meat & Fish",Mutton,Lucknow,2020-01-09,2020,Jan,Q1,North,2194,0.2,153.58,Uttar Pradesh
OD210,Amrish,Beverages,Soft Drinks,New Delhi,2016-12-09,2016,Dec,Q4,North,1942,0.29,504.92,Delhi
OD211,Hafiz,Fruits & Veggies,Organic Vegetables,Bhopal,2018-09-10,2018,Sep,Q3,Central,609,0.3,207.06,Madhya Pradesh
OD212,Verma,"Eggs, Meat & Fish",Chicken,Bengaluru,2018-09-10,2018,Sep,Q3,South,2353,0.26,423.54,Karnataka
OD213,Peer,Beverages,Soft Drinks,Mumbai,2018-09-10,2018,Sep,Q3,West,1591,0.15,270.47,Maharashtra
OD214,Arutra,Food Grains,Rice,Bengaluru,2018-09-10,2018,Sep,Q3,South,1353,0.11,527.67,Karnataka
OD215,Jonas,Beverages,Health Drinks,New Delhi,2020-05-05,2020,May,Q2,North,1020,0.21,81.6,Delhi
OD216,Harish,Snacks,Noodles,Bengaluru,2020-05-05,2020,May,Q2,South,1362,0.31,177.06,Karnataka
OD217,Sundar,Food Grains,Rice,Kochi,2016-11-07,2016,Nov,Q4,South,1733,0.31,433.25,Kerala
OD218,Suresh,Oil & Masala,Masalas,Mumbai,2016-11-07,2016,Nov,Q4,West,1949,0.17,97.45,Maharashtra
OD219,Sabeela,Fruits & Veggies,Organic Fruits,New Delhi,2016-11-07,2016,Nov,Q4,North,2368,0.34,876.16,Delhi
OD220,Arvind,Fruits & Veggies,Fresh Vegetables,New Delhi,2016-11-07,2016,Nov,Q4,North,2110,0.25,485.3,Delhi
OD221,Ramesh,Food Grains,Dals & Pulses,Lucknow,2019-04-09,2019,Apr,Q2,North,1940,0.2,795.4,Uttar Pradesh
OD222,Willams,"Eggs, Meat & Fish",Fish,New Delhi,2020-03-08,2020,Mar,Q1,North,1557,0.2,638.37,Delhi
OD223,Ramesh,"Eggs, Meat & Fish",Fish,Ahmedabad,2018-04-04,2018,Apr,Q2,West,1443,0.19,274.17,Gujarat
OD224,Yadav,Beverages,Soft Drinks,New Delhi,2018-04-04,2018,Apr,Q2,North,2024,0.11,910.8,Delhi
OD225,Krithika,"Eggs, Meat & Fish",Chicken,Patna,2018-04-04,2018,Apr,Q2,East,2168,0.16,563.68,Bihar
OD226,Verma,"Eggs, Meat & Fish",Chicken,New Delhi,2019-04-10,2019,Apr,Q2,North,621,0.24,173.88,Delhi
OD227,Komal,Food Grains,Organic Staples,Bengaluru,2019-04-10,2019,Apr,Q2,South,1230,0.17,295.2,Karnataka
OD228,Harish,Snacks,Cookies,Lucknow,2018-02-06,2018,Feb,Q1,North,560,0.34,240.8,Uttar Pradesh
OD229,Sudha,Oil & Masala,Edible Oil & Ghee,Kochi,2018-03-11,2018,Mar,Q1,South,1286,0.22,282.92,Kerala
OD230,Ramesh,Beverages,Health Drinks,Bhopal,2018-03-11,2018,Mar,Q1,Central,1242,0.34,149.04,Madhya Pradesh
OD231,Arvind,Bakery,Breads & Buns,New Delhi,2016-12-11,2016,Dec,Q4,North,717,0.21,43.02,Delhi
OD232,Komal,Beverages,Soft Drinks,New Delhi,2016-09-09,2016,Sep,Q3,North,1480,0.22,444,Delhi
OD233,Komal,Food Grains,Dals & Pulses,Gurugram,2016-09-09,2016,Sep,Q3,North,826,0.18,247.8,Haryana
OD234,Ramesh,Snacks,Cookies,Bengaluru,2020-06-06,2020,Jun,Q2,South,1846,0.22,276.9,Karnataka
OD235,Mathew,Beverages,Soft Drinks,Bhopal,2019-05-10,2019,May,Q2,Central,2045,0.12,552.15,Madhya Pradesh
OD236,Vince,Fruits & Veggies,Organic Fruits,Ahmedabad,2019-05-10,2019,May,Q2,West,1983,0.17,773.37,Gujarat
OD237,Shah,Bakery,Cakes,Bengaluru,2018-07-10,2018,Jul,Q3,South,650,0.16,247,Karnataka
OD238,Ravi,Bakery,Breads & Buns,New Delhi,2016-12-12,2016,Dec,Q4,North,2163,0.31,216.3,Delhi
OD239,Adavan,Fruits & Veggies,Organic Vegetables,Unknown,2016-04-04,2016,Apr,Q2,Others,1481,0.15,518.35,Andhra Pradesh
OD240,Arvind,Snacks,Cookies,Lucknow,2019-12-12,2019,Dec,Q4,North,2492,0.14,124.6,Uttar Pradesh
OD241,Ramesh,Bakery,Cakes,New Delhi,2019-12-06,2019,Dec,Q4,North,962,0.33,423.28,Delhi
OD242,Malik,Beverages,Health Drinks,Bengaluru,2018-02-04,2018,Feb,Q1,South,1432,0.3,214.8,Karnataka
OD243,Muneer,Oil & Masala,Edible Oil & Ghee,New Delhi,2016-10-06,2016,Oct,Q4,North,523,0.12,78.45,Delhi
OD244,Amy,Oil & Masala,Masalas,Hyderabad,2019-07-10,2019,Jul,Q3,South,1540,0.11,646.8,Telangana
OD245,Roshan,Bakery,Biscuits,Lucknow,2019-07-10,2019,Jul,Q3,North,817,0.15,326.8,Uttar Pradesh
OD246,Vinne,"Eggs, Meat & Fish",Fish,Unknown,2019-09-08,2019,Sep,Q3,Others,2462,0.31,369.3,Andhra Pradesh
OD247,Sudeep,Fruits & Veggies,Organic Fruits,New Delhi,2019-11-11,2019,Nov,Q4,North,962,0.21,288.6,Delhi
OD248,Ridhesh,Beverages,Health Drinks,Bengaluru,2019-11-11,2019,Nov,Q4,South,538,0.19,59.18,Karnataka
OD249,Ravi,Snacks,Cookies,Bengaluru,2018-03-04,2018,Mar,Q1,South,1556,0.17,482.36,Karnataka
OD250,James,Beverages,Health Drinks,Bengaluru,2018-03-04,2018,Mar,Q1,South,2133,0.26,959.85,Karnataka
OD251,Mathew,Beverages,Health Drinks,New Delhi,2018-03-04,2018,Mar,Q1,North,1474,0.14,235.84,Delhi
OD252,Amrish,Beverages,Health Drinks,Shimla,2018-03-04,2018,Mar,Q1,North,531,0.14,127.44,Himachal Pradesh
OD253,Ramesh,Food Grains,Rice,Bengaluru,2016-07-12,2016,Jul,Q3,South,1769,0.19,636.84,Karnataka
OD254,Surya,Fruits & Veggies,Organic Vegetables,Bengaluru,2016-07-12,2016,Jul,Q3,South,1257,0.34,62.85,Karnataka
OD255,Veronica,Food Grains,Rice,Kochi,2019-03-09,2019,Mar,Q1,South,1899,0.27,170.91,Kerala
OD256,Harish,Fruits & Veggies,Fresh Fruits,Bengaluru,2019-08-01,2019,Aug,Q3,South,1929,0.3,617.28,Karnataka
OD257,Ravi,Beverages,Soft Drinks,New Delhi,2019-08-03,2019,Aug,Q3,North,2417,0.1,990.97,Delhi
OD258,Sundar,"Eggs, Meat & Fish",Mutton,Bengaluru,2019-08-10,2019,Aug,Q3,South,1443,0.25,476.19,Karnataka
OD259,Esther,Beverages,Soft Drinks,New Delhi,2019-08-10,2019,Aug,Q3,North,660,0.29,290.4,Delhi
OD260,Shree,Bakery,Breads & Buns,Bhopal,2018-01-12,2018,Jan,Q1,Central,2114,0.32,359.38,Madhya Pradesh
OD261,Sabeela,Oil & Masala,Masalas,Kochi,2019-02-09,2019,Feb,Q1,South,1278,0.14,63.9,Kerala
OD262,Ravi,Food Grains,Organic Staples,Bhopal,2019-02-09,2019,Feb,Q1,Central,867,0.18,216.75,Madhya Pradesh
OD263,Roshan,Food Grains,Organic Staples,New Delhi,2017-03-12,2017,Mar,Q1,North,943,0.33,150.88,Delhi
OD264,Vince,Beverages,Soft Drinks,Bengaluru,2017-03-12,2017,Mar,Q1,South,1836,0.17,275.4,Karnataka
OD265,Jonas,"Eggs, Meat & Fish",Fish,Kochi,2017-03-12,2017,Mar,Q1,South,1200,0.19,420,Kerala
OD266,Harish,Fruits & Veggies,Organic Vegetables,Dehradun,2018-10-04,2018,Oct,Q4,North,1167,0.18,256.74,Uttarakhand
OD267,Shah,"Eggs, Meat & Fish",Chicken,Gurugram,2018-10-04,2018,Oct,Q4,North,696,0.34,139.2,Haryana
OD268,Arvind,Oil & Masala,Masalas,Shimla,2018-10-04,2018,Oct,Q4,North,2500,0.33,425,Himachal Pradesh
OD269,Adavan,Bakery,Cakes,Bhopal,2018-10-04,2018,Oct,Q4,Central,1507,0.16,180.84,Madhya Pradesh
OD270,Suresh,Beverages,Soft Drinks,Lucknow,2018-10-04,2018,Oct,Q4,North,1612,0.11,612.56,Uttar Pradesh
OD271,Esther,Snacks,Noodles,New Delhi,2017-05-01,2017,May,Q2,North,764,0.11,160.44,Delhi
OD272,Krithika,Snacks,Noodles,New Delhi,2020-07-03,2020,Jul,Q3,North,884,0.31,282.88,Delhi
OD273,Muneer,Fruits & Veggies,Organic Fruits,Lucknow,2018-04-12,2018,Apr,Q2,North,2443,0.23,781.76,Uttar Pradesh
OD274,Hafiz,Bakery,Cakes,Lucknow,2017-08-12,2017,Aug,Q3,North,1147,0.27,137.64,Uttar Pradesh
OD275,Krithika,Fruits & Veggies,Organic Vegetables,Lucknow,2019-03-10,2019,Mar,Q1,North,1899,0.21,493.74,Uttar Pradesh
OD276,Amrish,Bakery,Cakes,Kochi,2019-02-06,2019,Feb,Q1,South,744,0.11,66.96,Kerala
OD277,Shah,"Eggs, Meat & Fish",Fish,Bengaluru,2019-02-06,2019,Feb,Q1,South,812,0.17,284.2,Karnataka
OD278,Ram,Oil & Masala,Masalas,Bengaluru,2016-10-07,2016,Oct,Q4,South,862,0.2,137.92,Karnataka
OD279,Arutra,Snacks,Chocolates,New Delhi,2016-10-07,2016,Oct,Q4,North,1061,0.13,286.47,Delhi
OD280,Sabeela,Fruits & Veggies,Fresh Vegetables,Dehradun,2017-05-10,2017,May,Q2,North,2365,0.31,520.3,Uttarakhand
OD281,Vidya,Snacks,Chocolates,Bengaluru,2016-02-09,2016,Feb,Q1,South,1421,0.14,454.72,Karnataka
OD282,Roshan,Fruits & Veggies,Organic Vegetables,New Delhi,2016-02-09,2016,Feb,Q1,North,1357,0.24,203.55,Delhi
OD283,Sheeba,Beverages,Soft Drinks,Bhopal,2018-06-03,2018,Jun,Q2,Central,1007,0.24,433.01,Madhya Pradesh
OD284,Amrish,Bakery,Biscuits,Unknown,2018-03-12,2018,Mar,Q1,Others,1544,0.26,138.96,Andhra Pradesh
OD285,Kumar,Fruits & Veggies,Organic Vegetables,Mumbai,2019-01-07,2019,Jan,Q1,West,1537,0.18,599.43,Maharashtra
OD286,Ridhesh,Bakery,Breads & Buns,Gurugram,2019-01-07,2019,Jan,Q1,North,1530,0.18,168.3,Haryana
OD287,Hafiz,Oil & Masala,Spices,Lucknow,2019-01-07,2019,Jan,Q1,North,2460,0.15,738,Uttar Pradesh
OD288,Sudha,Snacks,Noodles,Patna,2019-01-07,2019,Jan,Q1,East,976,0.35,429.44,Bihar
OD289,Suresh,Fruits & Veggies,Organic Fruits,Bengaluru,2019-06-05,2019,Jun,Q2,South,1106,0.19,298.62,Karnataka
OD290,Jonas,Bakery,Biscuits,Ranchi,2019-06-05,2019,Jun,Q2,East,1165,0.17,244.65,Jharkhand
OD291,Jonas,Food Grains,Rice,Gurugram,2019-06-05,2019,Jun,Q2,North,1244,0.14,497.6,Haryana
OD292,Amrish,Fruits & Veggies,Organic Fruits,New Delhi,2019-06-05,2019,Jun,Q2,North,1992,0.34,418.32,Delhi
OD293,Sheeba,"Eggs, Meat & Fish",Eggs,New Delhi,2019-06-05,2019,Jun,Q2,North,1396,0.16,237.32,Delhi
OD294,Ram,Snacks,Chocolates,Ahmedabad,2017-04-03,2017,Apr,Q2,West,849,0.19,263.19,Gujarat
OD295,Sheeba,Oil & Masala,Masalas,Mumbai,2017-04-03,2017,Apr,Q2,West,2488,0.14,547.36,Maharashtra
OD296,Muneer,Food Grains,Rice,Bengaluru,2017-04-03,2017,Apr,Q2,South,840,0.25,184.8,Karnataka
OD297,Aditi,Oil & Masala,Edible Oil & Ghee,New Delhi,2017-04-03,2017,Apr,Q2,North,1820,0.21,527.8,Delhi
OD298,Roshan,Oil & Masala,Masalas,New Delhi,2020-02-11,2020,Feb,Q1,North,1969,0.15,630.08,Delhi
OD299,Sundar,Food Grains,Organic Staples,Bengaluru,2020-02-11,2020,Feb,Q1,South,2261,0.23,994.84,Karnataka
OD300,Sudha,"Eggs, Meat & Fish",Mutton,Bengaluru,2018-08-10,2018,Aug,Q3,South,1793,0.21,304.81,Karnataka
OD301,Haseena,Bakery,Breads & Buns,Bengaluru,2019-09-12,2019,Sep,Q3,South,644,0.33,96.6,Karnataka
OD302,Willams,Oil & Masala,Edible Oil & Ghee,Bengaluru,2019-09-12,2019,Sep,Q3,South,1359,0.17,421.29,Karnataka
OD303,Veronica,Bakery,Breads & Buns,Lucknow,2019-10-01,2019,Oct,Q4,North,1554,0.23,683.76,Uttar Pradesh
OD304,Muneer,Snacks,Cookies,New Delhi,2019-10-01,2019,Oct,Q4,North,2090,0.25,292.6,Delhi
OD305,Anu,Oil & Masala,Edible Oil & Ghee,New Delhi,2019-10-01,2019,Oct,Q4,North,931,0.14,297.92,Delhi
OD306,Veronica,Bakery,Breads & Buns,Kochi,2019-10-01,2019,Oct,Q4,South,1157,0.2,404.95,Kerala
OD307,Verma,Fruits & Veggies,Fresh Fruits,Bengaluru,2017-10-03,2017,Oct,Q4,South,2396,0.35,383.36,Karnataka
OD308,Sundar,Oil & Masala,Spices,Lucknow,2017-10-03,2017,Oct,Q4,North,1677,0.18,586.95,Uttar Pradesh
OD309,Esther,Snacks,Cookies,Ahmedabad,2017-10-03,2017,Oct,Q4,West,590,0.27,200.6,Gujarat
OD310,Vinne,Snacks,Noodles,Bhopal,2019-11-01,2019,Nov,Q4,Central,1401,0.26,196.14,Madhya Pradesh
OD311,Peer,Oil & Masala,Edible Oil & Ghee,Bengaluru,2018-09-05,2018,Sep,Q3,South,678,0.29,189.84,Karnataka
OD312,Harish,Snacks,Chocolates,Bhopal,2018-09-05,2018,Sep,Q3,Central,2417,0.28,797.61,Madhya Pradesh
OD313,Willams,Beverages,Soft Drinks,Bhopal,2018-02-12,2018,Feb,Q1,Central,2211,0.18,641.19,Madhya Pradesh
OD314,Vidya,Fruits & Veggies,Fresh Fruits,Kochi,2019-09-10,2019,Sep,Q3,South,2392,0.15,406.64,Kerala
OD315,Arutra,"Eggs, Meat & Fish",Mutton,Mumbai,2019-09-10,2019,Sep,Q3,West,1835,0.29,660.6,Maharashtra
OD316,Malik,Snacks,Noodles,Kochi,2019-05-05,2019,May,Q2,South,2281,0.22,775.54,Kerala
OD317,Peer,Fruits & Veggies,Fresh Vegetables,New Delhi,2019-05-05,2019,May,Q2,North,1583,0.21,174.13,Delhi
OD318,Arvind,Bakery,Cakes,Bhopal,2018-02-07,2018,Feb,Q1,Central,1123,0.23,89.84,Madhya Pradesh
OD319,Sudeep,Snacks,Cookies,Bengaluru,2017-06-12,2017,Jun,Q2,South,1079,0.24,410.02,Karnataka
OD320,Arvind,Food Grains,Organic Staples,New Delhi,2019-07-11,2019,Jul,Q3,North,1027,0.16,328.64,Delhi
OD321,Alan,Fruits & Veggies,Fresh Vegetables,New Delhi,2019-07-11,2019,Jul,Q3,North,1771,0.28,602.14,Delhi
OD322,Sheeba,Oil & Masala,Spices,New Delhi,2017-03-11,2017,Mar,Q1,North,1171,0.16,363.01,Delhi
OD323,Arvind,Bakery,Cakes,Lucknow,2017-03-11,2017,Mar,Q1,North,672,0.16,141.12,Uttar Pradesh
OD324,Anu,Beverages,Health Drinks,Bhopal,2017-03-11,2017,Mar,Q1,Central,848,0.21,228.96,Madhya Pradesh
OD325,Amrish,Fruits & Veggies,Fresh Vegetables,Lucknow,2018-03-04,2018,Mar,Q1,North,2078,0.21,914.32,Uttar Pradesh
OD326,Ravi,Food Grains,Rice,New Delhi,2019-12-11,2019,Dec,Q4,North,1400,0.17,406,Delhi
OD327,Verma,Fruits & Veggies,Fresh Vegetables,Unknown,2020-05-06,2020,May,Q2,Others,945,0.22,226.8,Andhra Pradesh
OD328,Arutra,Beverages,Health Drinks,Bengaluru,2019-08-11,2019,Aug,Q3,South,590,0.22,82.6,Karnataka
OD329,Malik,Beverages,Health Drinks,Bengaluru,2019-08-11,2019,Aug,Q3,South,1583,0.3,316.6,Karnataka
OD330,Vidya,Beverages,Health Drinks,Lucknow,2016-02-09,2016,Feb,Q1,North,1534,0.15,245.44,Uttar Pradesh
OD331,Krithika,Snacks,Noodles,New Delhi,2016-02-09,2016,Feb,Q1,North,2133,0.12,490.59,Delhi
OD332,Shree,Fruits & Veggies,Organic Fruits,New Delhi,2020-04-12,2020,Apr,Q2,North,2021,0.19,747.77,Delhi
OD333,Shree,Beverages,Health Drinks,Bengaluru,2020-04-12,2020,Apr,Q2,South,1825,0.17,164.25,Karnataka
OD334,Akash,Bakery,Breads & Buns,New Delhi,2020-04-12,2020,Apr,Q2,North,2029,0.35,608.7,Delhi
OD335,Verma,Oil & Masala,Spices,Gurugram,2020-04-12,2020,Apr,Q2,North,1228,0.25,442.08,Haryana
OD336,Yadav,Food Grains,Rice,Bengaluru,2017-06-09,2017,Jun,Q2,South,1501,0.24,210.14,Karnataka
OD337,Alan,Fruits & Veggies,Organic Vegetables,Lucknow,2017-06-09,2017,Jun,Q2,North,1094,0.26,415.72,Uttar Pradesh
OD338,Hussain,Bakery,Cakes,New Delhi,2017-06-09,2017,Jun,Q2,North,1179,0.2,106.11,Delhi
OD339,Suresh,Food Grains,Atta & Flour,Gurugram,2019-08-07,2019,Aug,Q3,North,1127,0.29,416.99,Haryana
OD340,Willams,Bakery,Biscuits,Lucknow,2019-08-07,2019,Aug,Q3,North,601,0.26,234.39,Uttar Pradesh
OD341,Hussain,Oil & Masala,Edible Oil & Ghee,Unknown,2018-08-03,2018,Aug,Q3,Others,1697,0.21,560.01,Andhra Pradesh
OD342,Sundar,Beverages,Soft Drinks,Bengaluru,2018-08-03,2018,Aug,Q3,South,2095,0.35,502.8,Karnataka
OD343,Harish,"Eggs, Meat & Fish",Chicken,Lucknow,2018-08-03,2018,Aug,Q3,North,1132,0.24,215.08,Uttar Pradesh
OD344,Suresh,Fruits & Veggies,Organic Vegetables,Bhopal,2018-08-03,2018,Aug,Q3,Central,1561,0.35,640.01,Madhya Pradesh
OD345,Vinne,"Eggs, Meat & Fish",Chicken,Ahmedabad,2018-02-07,2018,Feb,Q1,West,1238,0.1,297.12,Gujarat
OD346,Willams,Bakery,Breads & Buns,New Delhi,2018-04-07,2018,Apr,Q2,North,2068,0.32,165.44,Delhi
OD347,Suresh,Fruits & Veggies,Organic Vegetables,Gurugram,2018-04-07,2018,Apr,Q2,North,1113,0.21,356.16,Haryana
OD348,Roshan,Food Grains,Rice,Lucknow,2018-04-07,2018,Apr,Q2,North,1966,0.1,629.12,Uttar Pradesh
OD349,Haseena,"Eggs, Meat & Fish",Chicken,New Delhi,2016-03-03,2016,Mar,Q1,North,2138,0.13,684.16,Delhi
OD350,Sabeela,Food Grains,Atta & Flour,Bengaluru,2016-03-03,2016,Mar,Q1,South,978,0.17,68.46,Karnataka
OD351,Willams,Fruits & Veggies,Fresh Vegetables,Lucknow,2016-03-03,2016,Mar,Q1,North,2014,0.26,684.76,Uttar Pradesh
OD352,Shah,Bakery,Breads & Buns,Unknown,2016-03-03,2016,Mar,Q1,Others,645,0.21,187.05,Andhra Pradesh
OD353,Krithika,Food Grains,Rice,New Delhi,2016-03-03,2016,Mar,Q1,North,2194,0.12,680.14,Delhi
OD354,Vidya,Beverages,Health Drinks,Bhopal,2016-11-05,2016,Nov,Q4,Central,1244,0.17,62.2,Madhya Pradesh
OD355,Surya,Bakery,Biscuits,Bengaluru,2016-11-05,2016,Nov,Q4,South,743,0.35,289.77,Karnataka
OD356,Yadav,Fruits & Veggies,Fresh Vegetables,Bengaluru,2016-11-05,2016,Nov,Q4,South,2474,0.21,593.76,Karnataka
OD357,Malik,Snacks,Cookies,Bengaluru,2019-04-04,2019,Apr,Q2,South,1494,0.2,74.7,Karnataka
OD358,Vidya,Oil & Masala,Spices,New Delhi,2019-04-04,2019,Apr,Q2,North,1174,0.19,328.72,Delhi
OD359,Sabeela,Fruits & Veggies,Organic Vegetables,Gurugram,2019-02-11,2019,Feb,Q1,North,1062,0.35,435.42,Haryana
OD360,Ridhesh,Fruits & Veggies,Organic Vegetables,Dehradun,2019-02-11,2019,Feb,Q1,North,2297,0.13,528.31,Uttarakhand
OD361,Amrish,Snacks,Noodles,Bengaluru,2019-06-08,2019,Jun,Q2,South,562,0.13,56.2,Karnataka
OD362,Veena,"Eggs, Meat & Fish",Eggs,New Delhi,2019-06-08,2019,Jun,Q2,North,2049,0.13,655.68,Delhi
OD363,Veronica,"Eggs, Meat & Fish",Eggs,Bhopal,2019-06-08,2019,Jun,Q2,Central,570,0.22,125.4,Madhya Pradesh
OD364,Krithika,"Eggs, Meat & Fish",Mutton,Ahmedabad,2019-06-08,2019,Jun,Q2,West,1236,0.35,333.72,Gujarat
OD365,Haseena,Beverages,Health Drinks,Unknown,2019-06-08,2019,Jun,Q2,Others,1069,0.32,459.67,Andhra Pradesh
OD366,Roshan,Bakery,Cakes,Bengaluru,2017-02-12,2017,Feb,Q1,South,1946,0.27,622.72,Karnataka
OD367,Yusuf,Snacks,Noodles,Shimla,2018-05-11,2018,May,Q2,North,595,0.11,196.35,Himachal Pradesh
OD368,Amrish,"Eggs, Meat & Fish",Mutton,Lucknow,2018-05-11,2018,May,Q2,North,2439,0.21,658.53,Uttar Pradesh
OD369,Vince,Bakery,Biscuits,Bengaluru,2018-05-11,2018,May,Q2,South,2415,0.24,555.45,Karnataka
OD370,Mathew,Oil & Masala,Spices,Lucknow,2018-05-11,2018,May,Q2,North,1725,0.27,362.25,Uttar Pradesh
OD371,Malik,Fruits & Veggies,Fresh Vegetables,Lucknow,2019-03-09,2019,Mar,Q1,North,688,0.21,116.96,Uttar Pradesh
OD372,Sudeep,Food Grains,Rice,Shimla,2019-07-05,2019,Jul,Q3,North,1698,0.16,339.6,Himachal Pradesh
OD373,Arvind,Bakery,Breads & Buns,Bengaluru,2019-05-12,2019,May,Q2,South,1665,0.33,216.45,Karnataka
OD374,Shah,Beverages,Health Drinks,New Delhi,2019-05-12,2019,May,Q2,North,1309,0.13,78.54,Delhi
OD375,Sharon,Oil & Masala,Spices,Bengaluru,2019-12-09,2019,Dec,Q4,South,905,0.32,72.4,Karnataka
OD376,Hussain,"Eggs, Meat & Fish",Mutton,Bengaluru,2019-12-09,2019,Dec,Q4,South,2271,0.35,295.23,Karnataka
OD377,Ganesh,Snacks,Chocolates,New Delhi,2018-03-08,2018,Mar,Q1,North,2091,0.27,522.75,Delhi
OD378,Ganesh,Food Grains,Atta & Flour,Bengaluru,2018-03-08,2018,Mar,Q1,South,1917,0.28,172.53,Karnataka
OD379,Sudeep,Food Grains,Rice,Lucknow,2018-08-05,2018,Aug,Q3,North,641,0.17,179.48,Uttar Pradesh
OD380,Hussain,Oil & Masala,Spices,Bhopal,2018-08-05,2018,Aug,Q3,Central,1192,0.26,417.2,Madhya Pradesh
OD381,Krithika,Food Grains,Rice,Bengaluru,2018-06-12,2018,Jun,Q2,South,1132,0.21,464.12,Karnataka
OD382,Ram,Oil & Masala,Masalas,Ahmedabad,2020-06-07,2020,Jun,Q2,West,1727,0.27,224.51,Gujarat
OD383,Mathew,"Eggs, Meat & Fish",Mutton,Shimla,2020-06-07,2020,Jun,Q2,North,1051,0.34,378.36,Himachal Pradesh
OD384,Jackson,Beverages,Health Drinks,New Delhi,2019-09-07,2019,Sep,Q3,North,2109,0.19,337.44,Delhi
OD385,Surya,"Eggs, Meat & Fish",Mutton,Gurugram,2020-06-12,2020,Jun,Q2,North,1311,0.14,314.64,Haryana
OD386,Sabeela,Fruits & Veggies,Organic Fruits,New Delhi,2018-11-10,2018,Nov,Q4,North,759,0.1,265.65,Delhi
OD387,Esther,Bakery,Biscuits,Bengaluru,2019-07-06,2019,Jul,Q3,South,2201,0.21,462.21,Karnataka
OD388,Harish,Snacks,Cookies,Bhopal,2019-07-06,2019,Jul,Q3,Central,1964,0.22,314.24,Madhya Pradesh
OD389,Malik,Snacks,Chocolates,Lucknow,2018-10-08,2018,Oct,Q4,North,1898,0.19,702.26,Uttar Pradesh
OD390,Shree,Bakery,Biscuits,Patna,2018-10-08,2018,Oct,Q4,East,2282,0.19,114.1,Bihar
OD391,Jonas,Bakery,Breads & Buns,Bengaluru,2018-10-08,2018,Oct,Q4,South,2294,0.18,596.44,Karnataka
OD392,Hafiz,Oil & Masala,Spices,New Delhi,2018-07-09,2018,Jul,Q3,North,2213,0.34,995.85,Delhi
OD393,Hussain,Food Grains,Atta & Flour,Patna,2018-07-09,2018,Jul,Q3,East,1797,0.3,269.55,Bihar
OD394,Ridhesh,Oil & Masala,Edible Oil & Ghee,New Delhi,2017-12-08,2017,Dec,Q4,North,1912,0.29,382.4,Delhi
OD395,Suresh,Food Grains,Rice,New Delhi,2017-12-08,2017,Dec,Q4,North,1865,0.11,354.35,Delhi
OD396,Sheeba,Bakery,Cakes,Bengaluru,2017-12-08,2017,Dec,Q4,South,1838,0.24,753.58,Karnataka
OD397,Ram,Beverages,Soft Drinks,Mumbai,2017-12-08,2017,Dec,Q4,West,1626,0.23,195.12,Maharashtra
OD398,Rumaiza,Snacks,Noodles,Lucknow,2019-02-03,2019,Feb,Q1,North,647,0.33,71.17,Uttar Pradesh
OD399,Mathew,Bakery,Breads & Buns,Bengaluru,2016-12-12,2016,Dec,Q4,South,1042,0.2,177.14,Karnataka
OD400,Veronica,Beverages,Health Drinks,Mumbai,2019-03-06,2019,Mar,Q1,West,1519,0.23,318.99,Maharashtra
OD401,Yadav,Beverages,Health Drinks,Ahmedabad,2019-06-03,2019,Jun,Q2,West,532,0.26,148.96,Gujarat
OD402,Adavan,"Eggs, Meat & Fish",Chicken,Lucknow,2019-06-03,2019,Jun,Q2,North,1477,0.23,73.85,Uttar Pradesh
OD403,Willams,Bakery,Cakes,Lucknow,2019-06-03,2019,Jun,Q2,North,707,0.14,98.98,Uttar Pradesh
OD404,Shree,Snacks,Cookies,Jaipur,2019-06-03,2019,Jun,Q2,West,1748,0.24,314.64,Rajasthan
OD405,Alan,Oil & Masala,Masalas,Dehradun,2018-07-11,2018,Jul,Q3,North,2257,0.15,361.12,Uttarakhand
OD406,Kumar,Food Grains,Atta & Flour,Lucknow,2018-07-11,2018,Jul,Q3,North,762,0.31,198.12,Uttar Pradesh
OD407,Sharon,Food Grains,Rice,Mumbai,2018-07-11,2018,Jul,Q3,West,904,0.17,63.28,Maharashtra
OD408,Ravi,Fruits & Veggies,Fresh Fruits,Bengaluru,2020-01-12,2020,Jan,Q1,South,958,0.18,182.02,Karnataka
OD409,Surya,Beverages,Soft Drinks,Unknown,2016-09-06,2016,Sep,Q3,Others,2193,0.33,899.13,Andhra Pradesh
OD410,Krithika,"Eggs, Meat & Fish",Eggs,Dehradun,2016-09-06,2016,Sep,Q3,North,830,0.14,66.4,Uttarakhand
OD411,Krithika,Bakery,Cakes,Lucknow,2016-09-06,2016,Sep,Q3,North,1531,0.28,505.23,Uttar Pradesh
OD412,Harish,Snacks,Cookies,Jaipur,2018-04-03,2018,Apr,Q2,West,2355,0.14,753.6,Rajasthan
OD413,Jonas,Oil & Masala,Edible Oil & Ghee,Shimla,2018-04-03,2018,Apr,Q2,North,917,0.19,256.76,Himachal Pradesh
OD414,Ridhesh,Bakery,Breads & Buns,Mumbai,2017-02-05,2017,Feb,Q1,West,1433,0.25,458.56,Maharashtra
